"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"Q96FV2","SCRN2","Secernin-2",1.43166609450393e-05,-0.382293246921329,-0.115081734463097,3.63933432242765e-05,4.43897804671762,"Unchanged"
"Q96FV9","THOC1","THO complex subunit 1",0.18079587700637,-0.136159150992953,-0.0409879886330201,0.230739859323256,0.636877376485048,"Unchanged"
"Q96FW1","OTUB1","Ubiquitin thioesterase OTUB1",2.64839480583299e-23,0.566470465819689,0.170524601869474,5.38506943852709e-22,21.2688086922593,"Unchanged"
"Q96FX7","TRMT61A","tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A",0.743197782415021,-0.0408408731295857,-0.0122943278611124,0.78946868765399,0.102665090543293,"Unchanged"
"Q96FZ7","CHMP6","Charged multivesicular body protein 6",0.313148739542392,-0.0732251749420154,-0.0220429740952892,0.374420513732126,0.426640365178035,"Unchanged"
"Q96G01","BICD1","Protein bicaudal D homolog 1",0.00863211871286739,0.252962492448107,0.0761492980048036,0.0146626895731382,1.83378635986972,"Unchanged"
"Q96G03","PGM2","Phosphopentomutase",2.6690029298523e-11,-0.738239549256426,-0.222232248311641,1.28384069752072e-10,9.89148886137605,"Unchanged"
"Q96G21","IMP4","U3 small nucleolar ribonucleoprotein protein IMP4",0.201760567389297,-0.117239556235267,-0.0352926231051496,0.253783866973435,0.595535989440328,"Unchanged"
"Q96G23","CERS2","Ceramide synthase 2",0.0178813536047911,-0.322880110584242,-0.0971965982891601,0.028731042050775,1.54164862222614,"Unchanged"
"Q96G46","DUS3L","tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like",0.164755150732746,0.147554222288782,0.0444182468957941,0.212510713697758,0.672619170166482,"Unchanged"
"Q96G61","NUDT11","Diphosphoinositol polyphosphate phosphohydrolase 3-beta",2.59395601895577e-23,0.920033575162325,0.276957703141832,5.32146989245897e-22,21.2739683906352,"Unchanged"
"Q96G97-4","BSCL2","Isoform 3 of Seipin",4.3981500347289e-19,1.50087499023405,0.451808391802335,5.26327225510179e-18,17.278744164501,"Upregulated"
"Q96GA7","SDSL","Serine dehydratase-like",3.81441228667163e-12,-1.24717326737528,-0.375436563270215,2.00096985479662e-11,10.6987594540895,"Downregulated"
"Q96GC5","MRPL48","Large ribosomal subunit protein mL48",0.0122079150151194,-0.199580737143219,-0.0600797884368372,0.0201699803929094,1.69529452396152,"Unchanged"
"Q96GC9","VMP1","Vacuole membrane protein 1",0.00314331732861228,-0.259505527381609,-0.078118947782465,0.00578555042620145,2.23765531680032,"Unchanged"
"Q96GD0","PDXP","Chronophin",1.72688338739819e-31,1.05020022036786,0.31614176778365,1.26631991375912e-29,28.8974565634902,"Upregulated"
"Q96GE9","DMAC1","Distal membrane-arm assembly complex protein 1",1.98858697061679e-05,-0.427672167640179,-0.128742150770329,4.9826717515309e-05,4.30253772234016,"Unchanged"
"Q96GF1","RNF185","E3 ubiquitin-protein ligase RNF185",0.156073045650488,-0.139767589020815,-0.0420742367169011,0.202486637242389,0.693603632021565,"Unchanged"
"Q96GG9","DCUN1D1","DCN1-like protein 1",0.000104936479349492,0.287299491838589,0.0864857647824346,0.000240627795128426,3.61865420836072,"Unchanged"
"Q96GK7","FAHD2A","Fumarylacetoacetate hydrolase domain-containing protein 2A",0.373709036269244,0.0598055555014945,0.0180032661132968,0.43705062555207,0.359468253820273,"Unchanged"
"Q96GM1-2","PLPPR2","Isoform 2 of Phospholipid phosphatase-related protein type 2",0.0099232389633796,0.261067975027866,0.0785892913906429,0.01665876428996,1.77835721673207,"Unchanged"
"Q96GM5","SMARCD1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1",0.000634314202362652,-0.370617940006602,-0.111567116873181,0.00129704176709752,2.88704603862069,"Unchanged"
"Q96GP6","SCARF2","Scavenger receptor class F member 2",0.242077462310414,-0.120185513982749,-0.0361794447531003,0.29877170057398,0.524660540948359,"Unchanged"
"Q96GQ5","RUSF1","RUS family member 1",4.86611974730167e-11,0.405217391775209,0.121982589689061,2.26789475443884e-10,9.64437710349474,"Unchanged"
"Q96GQ7","DDX27","Probable ATP-dependent RNA helicase DDX27",0.0439808693275867,-0.174348966143461,-0.0524842685221858,0.0649721672256869,1.18727264657219,"Unchanged"
"Q96GR2","ACSBG1","Long-chain-fatty-acid--CoA ligase ACSBG1",2.31221573567711e-05,-0.304888507317711,-0.0917805860358484,5.74967643074397e-05,4.24035659501409,"Unchanged"
"Q96GS4","BORCS6","BLOC-1-related complex subunit 6",7.87847594137056e-06,-0.427777772230643,-0.128773940919738,2.05705813120709e-05,4.68675343523491,"Unchanged"
"Q96GS6","ABHD17A","Alpha/beta hydrolase domain-containing protein 17A",0.0951300101910441,0.19502404995741,0.0587080889130512,0.130241146288381,0.885251790092099,"Unchanged"
"Q96GW7","BCAN","Brevican core protein",2.84026342588964e-35,-1.75981915005153,-0.529758351109403,3.55962468993769e-33,32.4485957895781,"Downregulated"
"Q96GW9","MARS2","Methionine--tRNA ligase, mitochondrial",0.0442360756716303,-0.169587151774914,-0.0510508195634694,0.0652792270615601,1.18522499648591,"Unchanged"
"Q96GX2","ATXN7L3B","Ataxin-7-like protein 3B",0.961470087165906,0.00545782181661014,0.00164296807778893,0.970765096064829,0.0128858471515495,"Unchanged"
"Q96GX9","APIP","Methylthioribulose-1-phosphate dehydratase",0.00154102060796416,-0.303007080956374,-0.0912142202664529,0.00297875912806982,2.52596461379722,"Unchanged"
"Q96GY0","ZC2HC1A","Zinc finger C2HC domain-containing protein 1A",2.28841503438327e-13,0.455658300281076,0.137166816157869,1.34705762869376e-12,11.870613824256,"Unchanged"
"Q96GZ6","SLC41A3","Solute carrier family 41 member 3",7.65492768092223e-08,0.492296756102995,0.148196090355077,2.4691350727467e-07,6.60745515156503,"Unchanged"
"Q96H20","SNF8","Vacuolar-sorting protein SNF8",0.0652752669651287,0.168825535392824,0.0508215501872712,0.0928865431855145,1.03204719928506,"Unchanged"
"Q96H78","SLC25A44","Solute carrier family 25 member 44",0.0571558448150075,0.192388315555934,0.0579146537976036,0.0822838843587816,1.08468521484112,"Unchanged"
"Q96HA7","TONSL","Tonsoku-like protein",0.000465059266592531,0.651239800411356,0.196042714294043,0.000971410158976459,3.01259735900139,"Unchanged"
"Q96HC4","PDLIM5","PDZ and LIM domain protein 5",4.74667087063663e-25,-1.08173570389936,-0.325634894254398,1.32464786685418e-23,22.8778995555438,"Downregulated"
"Q96HD1","CRELD1","Protein disulfide isomerase CRELD1",3.4232462183872e-06,0.48908404409107,0.147228967672057,9.28993550525314e-06,5.03198730105586,"Unchanged"
"Q96HD9","ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)",4.80150371255626e-06,0.466883809860065,0.140546031257759,1.28431374042105e-05,4.89132887105724,"Unchanged"
"Q96HE7","ERO1A","ERO1-like protein alpha",1.05604519671498e-08,0.549879467366725,0.165530213677117,3.78933864703611e-08,7.42143658079862,"Unchanged"
"Q96HF1","SFRP2","Secreted frizzled-related protein 2",0.000420603517807013,0.459875552917073,0.138436335700598,0.000883369911104126,3.05385739754309,"Unchanged"
"Q96HH9","GRAMD2B","GRAM domain-containing protein 2B",0.00975532466601578,0.278161724888189,0.0837350228369772,0.0163848569500114,1.78555734592591,"Unchanged"
"Q96HJ9-2","FMC1","Isoform 2 of Protein FMC1 homolog",2.3194441608533e-12,-1.12022089002575,-0.337220089667153,1.24905692193452e-11,10.9034177695372,"Downregulated"
"Q96HN2","AHCYL2","Adenosylhomocysteinase 3",1.13960341086721e-10,-0.57140446863515,-0.172009884715619,5.10746834272283e-10,9.29179431654542,"Unchanged"
"Q96HR9","REEP6","Receptor expression-enhancing protein 6",6.14715009615325e-10,-0.929970802854801,-0.27994910675101,2.53271402347785e-09,8.59641384496549,"Unchanged"
"Q96HS1","PGAM5","Serine/threonine-protein phosphatase PGAM5, mitochondrial",6.40390041763728e-12,0.542062224216892,0.163176989005619,3.2892761236046e-11,10.4828996674343,"Unchanged"
"Q96HU8","DIRAS2","GTP-binding protein Di-Ras2",4.07182398696607e-15,1.1080233361565,0.33354826007878,2.90850598364323e-14,13.5363300383946,"Upregulated"
"Q96HY6","DDRGK1","DDRGK domain-containing protein 1",0.0010812170198354,-0.269427121350591,-0.0811056451719274,0.00213977287330618,2.66963232249413,"Unchanged"
"Q96HY7","DHTKD1","2-oxoadipate dehydrogenase complex component E1",4.95399232995729e-23,-1.39152657494477,-0.418891238821938,9.84088447561833e-22,21.0069658664449,"Downregulated"
"Q96I15","SCLY","Selenocysteine lyase",3.61176416624128e-05,-0.454145920343047,-0.136711544431682,8.76615859081026e-05,4.05719067667878,"Unchanged"
"Q96I24","FUBP3","Far upstream element-binding protein 3",3.84510075821658e-25,-1.65417112709214,-0.497955127216031,1.08624096419618e-23,22.9640738231703,"Downregulated"
"Q96I25","RBM17","Splicing factor 45",0.45669007277907,-0.072398123373083,-0.0217940067650796,0.521531589076562,0.282719381300435,"Unchanged"
"Q96I34","PPP1R16A","Protein phosphatase 1 regulatory subunit 16A",0.191098756600596,0.100555420773085,0.0302701978793115,0.241953912820836,0.616267350192029,"Unchanged"
"Q96I51","RCC1L","RCC1-like G exchanging factor-like protein",0.00173269420764853,-0.289066339967095,-0.0870176390668977,0.0033268694076104,2.47796424652141,"Unchanged"
"Q96I59","NARS2","Asparaginyl-tRNA synthetase",0.243677343649842,-0.0872453135616622,-0.0262634563631699,0.300477268296666,0.522188377660379,"Unchanged"
"Q96I99","SUCLG2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",2.96671303387503e-37,-1.36058642441381,-0.409577325441759,5.84272941214303e-35,34.2333842262234,"Downregulated"
"Q96ID5","IGSF21","Immunoglobulin superfamily member 21",0.0602971691472809,0.207707577583299,0.0625262111792767,0.0863912672900035,1.06353015519981,"Unchanged"
"Q96IG2","FBXL20","F-box/LRR-repeat protein 20",0.476260935835982,0.0763361617289657,0.0229794744342755,0.541280565658272,0.266577565702012,"Unchanged"
"Q96IJ6","GMPPA","Mannose-1-phosphate guanyltransferase alpha",0.0177093746343954,-0.200233165814134,-0.060276189036814,0.0284879158354464,1.54533932240932,"Unchanged"
"Q96IQ9-2","ZNF414","Isoform 2 of Zinc finger protein 414",0.231716935323303,0.164187784977782,0.0494254481999405,0.2873740257617,0.541552488039446,"Unchanged"
"Q96IU4","ABHD14B","Putative protein-lysine deacylase ABHD14B",0.000410027183777284,-0.287319629250307,-0.0864918267473966,0.000862207863873343,3.06438802042759,"Unchanged"
"Q96IV0","NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase",0.0385386974454654,0.197631203553042,0.0594929203486397,0.0578500090356257,1.23769656887952,"Unchanged"
"Q96IW2","SHD","SH2 domain-containing adapter protein D",0.000268336902556878,-0.500408264965065,-0.150637897832654,0.000579100272174252,3.23724623095033,"Unchanged"
"Q96IX5","ATP5MK","ATP synthase membrane subunit K, mitochondrial",7.60453364764522e-06,0.478364218118074,0.144001978505888,1.98703754485286e-05,4.70179392686685,"Unchanged"
"Q96IY1","NSL1","Kinetochore-associated protein NSL1 homolog",0.11195256690103,-0.171594707167784,-0.05165515395468,0.150632255250596,0.822082021645106,"Unchanged"
"Q96IZ7","RSRC1","Serine/Arginine-related protein 53",0.000169747998588961,0.381441026512372,0.114825190557084,0.000376713765059146,3.42398851045771,"Unchanged"
"Q96J01","THOC3","THO complex subunit 3",0.488523079685209,0.0764659943951242,0.0230185579612062,0.553824969569449,0.256627467691626,"Unchanged"
"Q96J02","ITCH","E3 ubiquitin-protein ligase Itchy homolog",0.0171523874715458,0.160481849639321,0.0483098505010726,0.0276500015999451,1.55830483922918,"Unchanged"
"Q96J42","TXNDC15","Thioredoxin domain-containing protein 15",0.287369055454566,0.137213251552805,0.0413053045199818,0.347881085220991,0.458569183806206,"Unchanged"
"Q96J87","CELF6","CUGBP Elav-like family member 6",1.36440299461189e-09,0.965036876754911,0.290505046825113,5.4175287107487e-09,8.26619877841392,"Unchanged"
"Q96JA1","LRIG1","Leucine-rich repeats and immunoglobulin-like domains protein 1",5.90677196758566e-16,-0.853387935960966,-0.256895366662023,4.65318619115063e-15,14.3322495693942,"Unchanged"
"Q96JB2","COG3","Conserved oligomeric Golgi complex subunit 3",0.000570696595936194,-0.450212222372158,-0.135527383348562,0.00117427213008602,2.93023124644496,"Unchanged"
"Q96JB5","CDK5RAP3","CDK5 regulatory subunit-associated protein 3",0.00704531230161572,-0.21489325221241,-0.0646893147817206,0.0121529874111705,1.91531695196609,"Unchanged"
"Q96JC1","VPS39","Vam6/Vps39-like protein",0.527123737156673,0.0462303634377941,0.0139167261052235,0.591191656397811,0.228271703851999,"Unchanged"
"Q96JE9","MAP6","Microtubule-associated protein 6",3.48365056159437e-21,1.47279121608001,0.443354333390514,5.49492066843706e-20,19.2600385732148,"Upregulated"
"Q96JF0","ST6GAL2","Beta-galactoside alpha-2,6-sialyltransferase 2",0.0482211759185131,-0.22666899692874,-0.0682341671626175,0.0705708207232082,1.15137483178667,"Unchanged"
"Q96JG6","VPS50","Syndetin",2.34108195035784e-08,0.334918949754648,0.100820649992427,8.03639336843456e-08,7.09493881339227,"Unchanged"
"Q96JG8","MAGED4","Melanoma-associated antigen D4",0.924381448985001,0.00740608466350956,0.00222945363414334,0.941655240272336,0.0261080724227331,"Unchanged"
"Q96JH7","VCPIP1","Deubiquitinating protein VCPIP1",0.02235726960574,0.111208671682423,0.0334771459543569,0.0353055347977929,1.45215720555509,"Unchanged"
"Q96JJ3","ELMO2","Engulfment and cell motility protein 2",0.182561068038847,-0.0741172322036041,-0.0223115100888772,0.232605072456889,0.63338081877345,"Unchanged"
"Q96JJ6","JPH4","Junctophilin-4",8.7359808268869e-14,0.792314823557911,0.238510527900146,5.35263251908723e-13,12.2714325717503,"Unchanged"
"Q96JJ7","TMX3","Protein disulfide-isomerase TMX3",2.77784132624573e-13,0.584190977573699,0.175859007445948,1.6226830730349e-12,11.7897662941432,"Unchanged"
"Q96JK2","DCAF5","DDB1- and CUL4-associated factor 5",0.0184411707964396,-0.224511732341664,-0.0675847658133241,0.0295272915911401,1.52977638713472,"Unchanged"
"Q96JM3","CHAMP1","Chromosome alignment-maintaining phosphoprotein 1",4.4584598412744e-07,-0.552994583767555,-0.166467957153752,1.32924583416542e-06,5.87639469208341,"Unchanged"
"Q96JN2","CCDC136","Coiled-coil domain-containing protein 136",0.0370683704413262,0.202940647653776,0.0610912222832617,0.0558365649940383,1.25308130689673,"Unchanged"
"Q96JN8","NEURL4","Neuralized-like protein 4",0.428056439986734,0.103169234858111,0.0310570343219935,0.493245242532356,0.306937094929111,"Unchanged"
"Q96JP5","ZFP91","E3 ubiquitin-protein ligase ZFP91",0.828441436480801,-0.0241684874014254,-0.00727543965765605,0.862474976840683,0.0642534963447278,"Unchanged"
"Q96JQ0","DCHS1","Protocadherin-16",0.503006209519251,0.0700027732930257,0.0210729345408662,0.567931499134512,0.245704043412098,"Unchanged"
"Q96JQ2","CLMN","Calmin",0.0124936852833771,0.2776168315515,0.0835709935981962,0.0206075550749745,1.68597353080365,"Unchanged"
"Q96JX3","SERAC1","Protein SERAC1",0.00312536823984146,0.276218429906138,0.0831500327569566,0.00575558730356056,2.23991035410513,"Unchanged"
"Q96JY6","PDLIM2","PDZ and LIM domain protein 2",9.93935434672518e-06,-0.408601909597662,-0.123001431074479,2.56599136748976e-05,4.59074480901248,"Unchanged"
"Q96K17","BTF3L4","Transcription factor BTF3 homolog 4",0.154763661925043,-0.106165519490022,-0.0319590058717458,0.201014871235975,0.696771811948591,"Unchanged"
"Q96K17-3","BTF3L4","Isoform 3 of Transcription factor BTF3 homolog 4",0.253554027931268,0.121432161356954,0.0365547230067517,0.311264098758723,0.506870968010451,"Unchanged"
"Q96K19","RNF170","E3 ubiquitin-protein ligase RNF170",0.480969125986848,0.09630358145552,0.028990266707981,0.546022674027346,0.262789322495813,"Unchanged"
"Q96K21-3","ZFYVE19","Isoform 3 of Abscission/NoCut checkpoint regulator",0.261101297342208,-0.10574491700582,-0.0318323919077501,0.319675176301925,0.495291086636236,"Unchanged"
"Q96K37","SLC35E1","Solute carrier family 35 member E1",0.0234841081339844,0.286359498387855,0.086202798558036,0.0369579811341448,1.43229176056469,"Unchanged"
"Q96K76-4","USP47","Isoform 4 of Ubiquitin carboxyl-terminal hydrolase 47",0.0430877611132093,-0.137328842618172,-0.0413401008978878,0.0638734167705817,1.19467985157459,"Unchanged"
"Q96KA5","CLPTM1L","Lipid scramblase CLPTM1L",0.12951836727105,0.130654015572926,0.0393307777413996,0.171620550864927,0.765430708370525,"Unchanged"
"Q96KG9","SCYL1","N-terminal kinase-like protein",4.52325781462992e-08,0.254271279568502,0.0765432821859811,1.49970255489389e-07,6.82399486866286,"Unchanged"
"Q96KM6","ZNF512B","Zinc finger protein 512B",0.376580684066429,-0.108316922932783,-0.0326066428407914,0.440035710335633,0.356512077667449,"Unchanged"
"Q96KN1","LRATD2","Protein LRATD2",1.82097851476047e-12,-1.31701739350731,-0.396461740256893,9.89125681815909e-12,11.0047485219001,"Downregulated"
"Q96KN2","CNDP1","Beta-Ala-His dipeptidase",0.0147089123968406,0.404217235961859,0.121681512788905,0.0240029671286512,1.61973506962375,"Unchanged"
"Q96KP1","EXOC2","Exocyst complex component 2",0.924853677301464,-0.00411094874520579,-0.00123751888294415,0.941656779562628,0.0261073624975872,"Unchanged"
"Q96KP4","CNDP2","Cytosolic non-specific dipeptidase",0.456589353164353,-0.0700027460001671,-0.0210729263248971,0.521502967914148,0.282743215626579,"Unchanged"
"Q96KQ4","PPP1R13B","Apoptosis-stimulating of p53 protein 1",0.244765796775642,0.12608675433648,0.0379558951111961,0.301657542852584,0.520485810814014,"Unchanged"
"Q96KQ7","EHMT2","Histone-lysine N-methyltransferase EHMT2",0.1388271654429,0.154552096510247,0.0465248169423388,0.182273457409126,0.739276568536531,"Unchanged"
"Q96KR1","ZFR","Zinc finger RNA-binding protein",2.05990036237884e-07,-0.46668213055808,-0.140485319738356,6.33031350774737e-07,6.19857478108641,"Unchanged"
"Q96KR7","PHACTR3","Phosphatase and actin regulator 3",4.72914845429347e-11,0.648195329375691,0.195126237191377,2.20704267403148e-10,9.65618926950386,"Unchanged"
"Q96KS9","FAM167A","Protein FAM167A",0.269362675048633,-0.113314767416733,-0.0341111439441241,0.328506178186523,0.483456458289638,"Unchanged"
"Q96KV7","WDR90","WD repeat-containing protein 90",0.0157786422184415,0.341153064611684,0.102697305560809,0.0256454092930247,1.59099036533351,"Unchanged"
"Q96L34-2","MARK4","Isoform 2 of MAP/microtubule affinity-regulating kinase 4",2.33072254412304e-09,0.580364933188948,0.174707253321396,9.04089504594265e-09,8.04378857237065,"Unchanged"
"Q96L46","CAPNS2","Calpain small subunit 2",0.695130338545434,0.0331404312285795,0.00997626386904177,0.74715942984464,0.126586717978383,"Unchanged"
"Q96L91","EP400","E1A-binding protein p400",0.052793403102077,-0.206508902863701,-0.0621653741336333,0.0765954383461622,1.11579709407603,"Unchanged"
"Q96L92","SNX27","Sorting nexin-27",8.52547514826908e-24,-0.622898710073839,-0.187511195992627,1.87153185340824e-22,21.7278027768094,"Unchanged"
"Q96LD4","TRIM47","E3 ubiquitin-protein ligase TRIM47",2.44008074013873e-25,-1.37266315383207,-0.413212783246175,7.15722406033033e-24,23.1452553867763,"Downregulated"
"Q96LD8","SENP8","Sentrin-specific protease 8",0.0432345024879111,0.191482714235765,0.0576420406361198,0.0640342556186444,1.19358763466999,"Unchanged"
"Q96LI5","CNOT6L","CCR4-NOT transcription complex subunit 6-like",0.694704716962132,0.0411907816816965,0.0123996608310371,0.746818405180907,0.126784987495845,"Unchanged"
"Q96LJ7","DHRS1","Dehydrogenase/reductase SDR family member 1",4.25578742149885e-12,-0.713620591898567,-0.214821203684953,2.22067696414774e-11,10.6535146124968,"Unchanged"
"Q96LL9","DNAJC30","DnaJ homolog subfamily C member 30, mitochondrial",0.960821730848499,-0.00388936151957697,-0.00117081448137389,0.970394753221788,0.0130515602999595,"Unchanged"
"Q96LZ3","PPP3R2","Calcineurin subunit B type 2",1.34423129894704e-06,0.837328329872356,0.252060943510804,3.80994504261594e-06,5.41908128885477,"Unchanged"
"Q96M27","PRRC1","Protein PRRC1",5.33614860269934e-06,-0.538027429424614,-0.161962394746794,1.42235391795849e-05,4.84699232660765,"Unchanged"
"Q96M96","FGD4","FYVE, RhoGEF and PH domain-containing protein 4",0.08308138981097,0.127278467391962,0.0383146364871205,0.115542091467431,0.937259775408562,"Unchanged"
"Q96MC5","BMERB1","bMERB domain-containing protein 1",9.31635736769669e-36,1.64521838200404,0.495260082400977,1.39603589859855e-33,32.8551034138312,"Upregulated"
"Q96ME1","FBXL18","F-box/LRR-repeat protein 18",5.20129432265503e-08,0.527075813378048,0.158665629815783,1.71052107662505e-07,6.76687157017488,"Unchanged"
"Q96ME7","ZNF512","Zinc finger protein 512",3.91022986640231e-17,-1.33775244048056,-0.402703611357344,3.59856000922712e-16,15.4438712506647,"Downregulated"
"Q96MF6","COQ10A","Coenzyme Q-binding protein COQ10 homolog A, mitochondrial",0.18845342627337,0.148363579524033,0.0446618877008124,0.239096165525923,0.621427388770407,"Unchanged"
"Q96MH6","TMEM68","DGAT1/2-independent enzyme synthesizing storage lipids",0.00722418926936811,0.28434327473495,0.0855958547605443,0.0124397543426816,1.90518819590495,"Unchanged"
"Q96MM6","HSPA12B","Heat shock 70 kDa protein 12B",5.72438709426795e-06,0.579316410382852,0.174391616505623,1.51879138725131e-05,4.81850187431854,"Unchanged"
"Q96MP8","KCTD7","BTB/POZ domain-containing protein KCTD7",0.992010390503804,-0.00108065195566009,-0.000325308653526616,0.993647045747029,0.00276785434076525,"Unchanged"
"Q96MU7","YTHDC1","YTH domain-containing protein 1",9.24652378610738e-09,-0.621197502762094,-0.186999081562949,3.33697845327949e-08,7.47664659755619,"Unchanged"
"Q96MW1","CCDC43","Coiled-coil domain-containing protein 43",0.000128188678407673,0.384342686544194,0.115698677263882,0.000290086854978361,3.53747195041038,"Unchanged"
"Q96MW5","COG8","Conserved oligomeric Golgi complex subunit 8",0.00213651395602685,-0.347767384864666,-0.104688414357884,0.00403368685261382,2.39429782041693,"Unchanged"
"Q96MW7","TIGD1","Tigger transposable element-derived protein 1",1.04156070401472e-09,0.68981971615382,0.207656426162713,4.18628450890579e-09,8.37817125940655,"Unchanged"
"Q96MX0","CMTM3","CKLF-like MARVEL transmembrane domain-containing protein 3",0.00628672172903686,-0.542646063647513,-0.163352742186887,0.0109430234541038,1.96086266995665,"Unchanged"
"Q96MY1","NOL4L","Nucleolar protein 4-like",0.68850137849672,-0.0407609410866083,-0.0122702659185615,0.740958626382184,0.130206041461376,"Unchanged"
"Q96MZ0","GDAP1L1","Ganglioside-induced differentiation-associated protein 1-like 1",8.56248670052817e-22,0.897035703805196,0.270034654026915,1.49043486936214e-20,19.8266869974875,"Unchanged"
"Q96N06","SPATA33","Spermatogenesis-associated protein 33",0.059099761112816,0.220539826299604,0.0663891029547051,0.084887404323951,1.07115674601545,"Unchanged"
"Q96N66","MBOAT7","Lysophospholipid acyltransferase 7",9.00454102339811e-31,1.24050095237882,0.37342799631576,5.91126678802697e-29,28.2283194395763,"Upregulated"
"Q96N67","DOCK7","Dedicator of cytokinesis protein 7",6.14879058709797e-07,-0.291426981169973,-0.0877282628779642,1.81126553490882e-06,5.74201787663671,"Unchanged"
"Q96N96-6","SPATA13","Isoform 6 of Spermatogenesis-associated protein 13",0.140922231018233,0.259838589765325,0.0782192095503907,0.184672421750699,0.733597955538385,"Unchanged"
"Q96NB3","ZNF830","Zinc finger protein 830",0.668029694429921,-0.0496614983307939,-0.0149496006271857,0.722423703122912,0.141208013017634,"Unchanged"
"Q96NC0","ZMAT2","Zinc finger matrin-type protein 2",4.254110748317e-05,-0.46525936935927,-0.140057025940848,0.000102244021576531,3.99036207669206,"Unchanged"
"Q96NI6","LRFN5","Leucine-rich repeat and fibronectin type-III domain-containing protein 5",0.252146187204899,0.13348409782192,0.0401827173885432,0.309756490537047,0.508979584790828,"Unchanged"
"Q96NN9","AIFM3","Apoptosis-inducing factor 3",0.0290862399235406,0.216212128837075,0.0650863362063248,0.0448025590598805,1.34869717899641,"Unchanged"
"Q96NT1","NAP1L5","Nucleosome assembly protein 1-like 5",2.23860362862623e-08,0.53272075609407,0.160364926897111,7.69994751103824e-08,7.11351223531377,"Unchanged"
"Q96NW7","LRRC7","Leucine-rich repeat-containing protein 7",2.36182336120691e-18,0.839879995067346,0.252829071273388,2.55573758693866e-17,16.5924837398701,"Unchanged"
"Q96P16","RPRD1A","Regulation of nuclear pre-mRNA domain-containing protein 1A",9.12270231147627e-12,-0.585224338080831,-0.176170079954929,4.61694471607973e-11,10.3356453257186,"Unchanged"
"Q96P47","AGAP3","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",5.58516545482204e-33,1.23664252432644,0.372266493735883,5.27377335343676e-31,30.2778785384536,"Upregulated"
"Q96P48","ARAP1","Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",0.0228083832170303,0.228071071479297,0.0686562336584924,0.0359306439886804,1.44453499882029,"Unchanged"
"Q96P63-2","SERPINB12","Isoform 2 of Serpin B12",0.851752745223639,-0.0438856198512614,-0.0132108879535363,0.882478832530669,0.0542957029660636,"Unchanged"
"Q96P70","IPO9","Importin-9",4.57007449764526e-05,-0.225858311092487,-0.0679901264088456,0.000109494346584181,3.96060830375243,"Unchanged"
"Q96PB7-5","OLFM3","Isoform 5 of Noelin-3",2.8821186876015e-11,0.962121186758088,0.289627336678012,1.38057290574268e-10,9.85994065405499,"Unchanged"
"Q96PC5","MIA2","Melanoma inhibitory activity protein 2",0.00185275204403353,0.25163167877349,0.0757486831701042,0.00354455171788041,2.45043868255748,"Unchanged"
"Q96PD5","PGLYRP2","N-acetylmuramoyl-L-alanine amidase",9.57329171462643e-05,0.707909774729765,0.213102076417391,0.000220403138907548,3.65678222469993,"Unchanged"
"Q96PE2","ARHGEF17","Rho guanine nucleotide exchange factor 17",0.0881227533723353,-0.152066272140122,-0.0457765092429789,0.121827143801746,0.914255937565573,"Unchanged"
"Q96PE3","INPP4A","Inositol polyphosphate-4-phosphatase type I A",6.56023746589761e-16,0.537510851360192,0.161806889254301,5.1327714928981e-15,14.2896480697705,"Unchanged"
"Q96PE5","OPALIN","Opalin",1.0043240336674e-07,1.10509106104837,0.332665557315695,3.19464954502511e-07,6.49557677725822,"Upregulated"
"Q96PK6","RBM14","RNA-binding protein 14",3.06771949485545e-16,-1.07708216763407,-0.324234040252636,2.54461979278443e-15,14.5943770990762,"Downregulated"
"Q96PQ0","SORCS2","VPS10 domain-containing receptor SorCS2",1.64225328131952e-05,0.389579802925422,0.117275206385414,4.14047251943505e-05,4.38295009345081,"Unchanged"
"Q96PR1","KCNC2","Potassium voltage-gated channel subfamily C member 2",0.894584159065362,-0.0228181027781487,-0.00686893338036635,0.918160900601182,0.0370812053782131,"Unchanged"
"Q96PU5","NEDD4L","E3 ubiquitin-protein ligase NEDD4-like",4.82274196053179e-32,1.10777371341397,0.33347311614568,3.86548375976112e-30,29.4127961470114,"Upregulated"
"Q96PU8-3","QKI","Isoform 2 of KH domain-containing RNA-binding protein QKI",1.0740604780178e-07,-0.773650643392735,-0.232892049825951,3.40078037435769e-07,6.4684214143138,"Unchanged"
"Q96PU8","QKI","KH domain-containing RNA-binding protein QKI",4.71950154954013e-27,-1.65821621901773,-0.49917282122085,1.78744638357034e-25,24.7477669764744,"Downregulated"
