"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","pValue","log2FC","log10FC","FDR","log10qValue","Expression"
"O00560-2","SDCBP","Isoform 2 of Syntenin-1",0.00264092136942998,-0.182369289366184,-0.0548986263871457,0.00584957294327791,2.23287583907131,"Unchanged"
"O00560","SDCBP","Syntenin-1",0.00409119905050325,-0.302101832431546,-0.0909417133069491,0.00862668554760444,2.06415603219617,"Unchanged"
"O00562","PITPNM1","Membrane-associated phosphatidylinositol transfer protein 1",0.0116882343400598,0.186208439149125,0.0560543256296577,0.0219349303855246,1.65886373956907,"Unchanged"
"O00566","MPHOSPH10","U3 small nucleolar ribonucleoprotein protein MPP10",0.00353599317378937,-0.254138492340773,-0.0765033092473936,0.00758121335829863,2.12026128082674,"Unchanged"
"O00567","NOP56","Nucleolar protein 56",3.64480232483257e-05,-0.63427003230706,-0.190934305075187,0.000126822929959974,3.89680221763108,"Unchanged"
"O00571","DDX3X","ATP-dependent RNA helicase DDX3X",8.95543861572769e-11,-0.518133631743778,-0.155973764917192,1.18120821051859e-09,8.92767354293747,"Unchanged"
"O00584","RNASET2","Ribonuclease T2",0.000166791923091481,-0.332869507997726,-0.100203706549227,0.000497488847195837,3.30321665090941,"Unchanged"
"O00592","PODXL","Podocalyxin",0.987603475751109,-0.00180555728168486,-0.000543526900676653,0.991054121175192,0.00390262817270583,"Unchanged"
"O00623","PEX12","Peroxisome assembly protein 12",0.51582912039575,-0.0609808591105585,-0.0183570677536373,0.591222169419339,0.228249289302051,"Unchanged"
"O00625","PIR","Pirin",0.792816158728193,-0.0215091515479182,-0.00647489979720575,0.835225704128601,0.0781961486935393,"Unchanged"
"O00629","KPNA4","Importin subunit alpha-3",0.00135832584224579,0.300683337599606,0.0905147038138409,0.00324201524605272,2.48918494714913,"Unchanged"
"O00712","NFIB","Nuclear factor 1 B-type",0.00031094645397932,-0.574600914630265,-0.172972110839668,0.000872345912608649,3.05931126948467,"Unchanged"
"O00743","PPP6C","Serine/threonine-protein phosphatase 6 catalytic subunit",0.0748252298938053,-0.13208916278496,-0.0397628001004155,0.113008393877739,0.946889297406882,"Unchanged"
"O00754","MAN2B1","Lysosomal alpha-mannosidase",1.03848508568641e-12,-0.978860114641053,-0.29466625606604,2.17929400099938e-11,10.6616841766382,"Unchanged"
"O00763","ACACB","Acetyl-CoA carboxylase 2",0.593435180775557,-0.030084724815044,-0.00905640458062478,0.663511549243457,0.178151513298339,"Unchanged"
"O00764","PDXK","Pyridoxal kinase",0.263422198783814,0.0739085217232223,0.0222486819738729,0.337252826191833,0.472044402236118,"Unchanged"
"O00767","SCD","Stearoyl-CoA desaturase",0.000376244752141874,-0.424083661147774,-0.12766190267648,0.0010332490344677,2.9857949918779,"Unchanged"
"O14490","DLGAP1","Disks large-associated protein 1",0.0211176784437283,0.170955853964228,0.0514628399775836,0.0371242431809792,1.43034239116092,"Unchanged"
"O14490-6","DLGAP1","Isoform 6 of Disks large-associated protein 1",1.16008284493067e-07,0.559398954586356,0.168395864873566,7.15886396607621e-07,6.14515589003974,"Unchanged"
"O14495","PLPP3","Phospholipid phosphatase 3",0.0602014346095423,0.214354433217278,0.0645271141019524,0.0932723058582997,1.03024728656772,"Unchanged"
"O14497","ARID1A","AT-rich interactive domain-containing protein 1A",0.000683204802257089,-0.271209885782188,-0.0816423107410408,0.00175983957472276,2.75452692024731,"Unchanged"
"O14498","ISLR","Immunoglobulin superfamily containing leucine-rich repeat protein",0.931888403670436,-0.0104360504157679,-0.00314156421140768,0.948679185718552,0.0228806278547998,"Unchanged"
"O14514","ADGRB1","Adhesion G protein-coupled receptor B1",0.860959330871479,-0.0183003887385933,-0.00550896594262791,0.893629373241545,0.0488425645712034,"Unchanged"
"O14519","CDK2AP1","Cyclin-dependent kinase 2-associated protein 1",0.00829286387986213,-0.258666242128104,-0.0778662977462415,0.0161888164043868,1.79078490219375,"Unchanged"
"O14522","PTPRT","Receptor-type tyrosine-protein phosphatase T",0.0102817880414583,0.156666830117846,0.0471614151910649,0.019593846523514,1.70788029805563,"Unchanged"
"O14523","C2CD2L","Phospholipid transfer protein C2CD2L",2.62779539832349e-07,0.611563626688879,0.184098995890402,1.51576516156015e-06,5.81936807900658,"Unchanged"
"O14525","ASTN1","Astrotactin-1",0.00159113353241642,0.200982988215961,0.0605019080711848,0.00373685977476878,2.42749319869485,"Unchanged"
"O14531","DPYSL4","Dihydropyrimidinase-related protein 4",0.00123968077980479,0.130965599539786,0.0394245738615927,0.00298989489684899,2.52434407807048,"Unchanged"
"O14545","TRAFD1","TRAF-type zinc finger domain-containing protein 1",0.000714370036400572,-0.305635066034928,-0.0920053226032551,0.00183122077385985,2.73725929355243,"Unchanged"
"O14548","COX7A2L","Cytochrome c oxidase subunit 7A-related protein, mitochondrial",2.00866577858251e-11,0.673028997753494,0.202601916275468,3.1611263040569e-10,9.50015815140525,"Unchanged"
"O14558","HSPB6","Heat shock protein beta-6",0.00540592745846234,-0.29835982435577,-0.0898152566321236,0.0110180538057897,1.95789511111495,"Unchanged"
"O14562","UBFD1","Ubiquitin domain-containing protein UBFD1",0.54474826250159,-0.0517461840213871,-0.0155771535515858,0.618356837354341,0.208760832726617,"Unchanged"
"O14576-2","DYNC1I1","Isoform 2 of Cytoplasmic dynein 1 intermediate chain 1",1.94644788415242e-06,0.674400667541853,0.20301483002591,9.06544950369098e-06,5.04261065685996,"Unchanged"
"O14578-3","CIT","Isoform 3 of Citron Rho-interacting kinase",2.457655946394e-07,0.454478944027349,0.136811794549924,1.42358171752049e-06,5.84661759809932,"Unchanged"
"O14579","COPE","Coatomer subunit epsilon",3.07830835955725e-08,-0.308842597667207,-0.0929708858366119,2.15857370523176e-07,6.66583311762206,"Unchanged"
"O14594","NCAN","Neurocan core protein",0.106248752860297,-0.221104780971862,-0.0665591712572451,0.153859801148325,0.812874833189321,"Unchanged"
"O14602","EIF1AY","Eukaryotic translation initiation factor 1A, Y-chromosomal",0.000334210805014536,-0.337623534567084,-0.101634811146787,0.000929667102084421,3.03167253704793,"Unchanged"
"O14613","CDC42EP2","Cdc42 effector protein 2",0.0519495405267778,-0.203098628432699,-0.061138779236456,0.0822812920154135,1.08469889744937,"Unchanged"
"O14617-5","AP3D1","Isoform 5 of AP-3 complex subunit delta-1",3.01208635615569e-06,0.311794745630797,0.0938595709252909,1.33691637173092e-05,4.87389575835635,"Unchanged"
"O14618","CCS","Copper chaperone for superoxide dismutase",8.73035282552658e-09,-0.310094860472145,-0.0933478545033525,6.95703144813349e-08,7.15757603348007,"Unchanged"
"O14639-4","ABLIM1","Isoform 4 of Actin-binding LIM protein 1",0.000236275181092483,-0.333875977058295,-0.100506683926166,0.00068115634599351,3.1667531929197,"Unchanged"
"O14639","ABLIM1","Actin-binding LIM protein 1",0.000243914104141226,-0.219313500841076,-0.0660199422072416,0.000699667049457125,3.15510857853306,"Unchanged"
"O14640","DVL1","Segment polarity protein dishevelled homolog DVL-1",0.17748610684672,-0.177749796918011,-0.0535080205955024,0.241304089643875,0.617435317566072,"Unchanged"
"O14653","GOSR2","Golgi SNAP receptor complex member 2",0.00104512030993875,-0.259819380249017,-0.0782134269097797,0.00257378145638006,2.58942833245791,"Unchanged"
"O14656","TOR1A","Torsin-1A",0.183418012627636,-0.0762045601498169,-0.022939858411475,0.248194024546976,0.605208678669338,"Unchanged"
"O14662","STX16","Syntaxin-16",0.707945946203912,0.0383973101717325,0.0115587421145052,0.764390884583892,0.116684500578982,"Unchanged"
"O14672","ADAM10","Disintegrin and metalloproteinase domain-containing protein 10",3.14897667110372e-05,-0.542063740422384,-0.163177445428952,0.000111302462132578,3.95349522848861,"Unchanged"
"O14682","ENC1","Ectoderm-neural cortex protein 1",0.997984645741016,0.00022264167893038,6.70218236430419e-05,0.998709082911269,0.000561000348656656,"Unchanged"
"O14683","TP53I11","Tumor protein p53-inducible protein 11",6.75050879241084e-06,0.530920791624939,0.159823083600773,2.75986103832075e-05,4.55911278453254,"Unchanged"
"O14732","IMPA2","Inositol monophosphatase 2",0.316330742068071,-0.109371502461683,-0.0329241029118036,0.394297975601305,0.404175452669205,"Unchanged"
"O14734","ACOT8","Acyl-coenzyme A thioesterase 8",2.58633139622895e-09,0.35661257657385,0.107351082379747,2.40263912590379e-08,7.61931145491315,"Unchanged"
"O14735","CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase",0.00377289246101425,0.230307513554251,0.0693294698066186,0.00803911831028477,2.09479157985544,"Unchanged"
"O14737","PDCD5","Programmed cell death protein 5",0.0518648574503429,0.114036495250188,0.0343284056706997,0.082184933886256,1.08520778987805,"Unchanged"
"O14744","PRMT5","Protein arginine N-methyltransferase 5",1.06205309443791e-09,-0.301555636944457,-0.0907772920818389,1.07975397934521e-08,7.96667518672063,"Unchanged"
"O14745","NHERF1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1",0.0105952605992145,-0.195026880463125,-0.0587089409801743,0.0200805970058801,1.69722337954967,"Unchanged"
"O14773","TPP1","Tripeptidyl-peptidase 1",1.56492059951756e-11,-0.801225577486339,-0.241192932116584,2.56223223099157e-10,9.59138151000609,"Unchanged"
"O14775-2","GNB5","Isoform 2 of Guanine nucleotide-binding protein subunit beta-5",5.88425994561197e-11,0.745262880298264,0.224346481624713,8.12829735573212e-10,9.09000041706908,"Unchanged"
"O14776","TCERG1","Transcription elongation regulator 1",0.000690083214550333,-0.382430351841744,-0.115123007156695,0.00177490432757293,2.7508250516945,"Unchanged"
"O14786","NRP1","Neuropilin-1",0.00135616395521674,-0.26356872648887,-0.0793420925921056,0.00323797649577728,2.48972630808149,"Unchanged"
"O14787","TNPO2","Transportin-2",0.328304100663091,-0.0753435257298998,-0.0226806612237808,0.406721812701417,0.39070253553288,"Unchanged"
"O14791","APOL1","Apolipoprotein L1",0.0288694799436675,-0.257695529742998,-0.077574084201162,0.0487141555083722,1.31234482182674,"Unchanged"
"O14793","MSTN","Growth/differentiation factor 8",3.30967238319008e-05,-0.419119426406456,-0.126167519113826,0.000116336418854305,3.934284309076,"Unchanged"
"O14802","POLR3A","DNA-directed RNA polymerase III subunit RPC1",0.0252060467120962,-0.177335609346231,-0.0533833377125655,0.0433388076793413,1.3631230409951,"Unchanged"
"O14807","MRAS","Ras-related protein M-Ras",0.00853784112824893,0.182900389902388,0.0550585035792563,0.0165994999574329,1.77990499442974,"Unchanged"
"O14810","CPLX1","Complexin-1",6.3458637932124e-11,0.782988661544191,0.235703073389594,8.67897601718514e-10,9.06153151172667,"Unchanged"
"O14818","PSMA7","Proteasome subunit alpha type-7",0.0732079765463038,-0.100215775894181,-0.0301679545828879,0.110794776502712,0.955480714242277,"Unchanged"
"O14827","RASGRF2","Ras-specific guanine nucleotide-releasing factor 2",0.000162466424175885,0.370112152527187,0.111414859670446,0.000485502193991786,3.31380880316818,"Unchanged"
"O14828","SCAMP3","Secretory carrier-associated membrane protein 3",3.98317116051438e-07,0.364108851741087,0.109607686060837,2.18947358926839e-06,5.6596602891584,"Unchanged"
"O14841","OPLAH","5-oxoprolinase",0.327837884724217,-0.0731233528839477,-0.0220123226015905,0.406217245983107,0.391241642535581,"Unchanged"
"O14874","BCKDK","Branched-chain alpha-ketoacid dehydrogenase kinase",6.72740770113529e-07,0.336727524349262,0.101365085194801,3.50771719243007e-06,5.4549754286236,"Unchanged"
"O14879","IFIT3","Interferon-induced protein with tetratricopeptide repeats 3",5.08000860086517e-13,-0.796661971998674,-0.23981914997642,1.18298984073526e-11,10.9270189849845,"Unchanged"
"O14880","MGST3","Glutathione S-transferase 3, mitochondrial",1.34377584043026e-09,0.707011279736126,0.212831602473352,1.33467534122273e-08,7.87462436326034,"Unchanged"
"O14907","TAX1BP3","Tax1-binding protein 3",1.92151432365708e-10,-0.674455119692092,-0.20303122175646,2.32368390052075e-09,8.63382295097901,"Unchanged"
"O14908","GIPC1","PDZ domain-containing protein GIPC1",2.72322203038174e-11,-0.498374809943775,-0.150025766876412,4.08957940205258e-10,9.38832135525928,"Unchanged"
"O14910","LIN7A","Protein lin-7 homolog A",1.46940271840546e-13,0.728707872117177,0.219362927583743,3.98671040204401e-12,11.3993853107038,"Unchanged"
"O14917","PCDH17","Protocadherin-17",0.494284475135374,0.0399276384743974,0.0120194168368208,0.572429920549082,0.242277674021707,"Unchanged"
"O14920","IKBKB","Inhibitor of nuclear factor kappa-B kinase subunit beta",0.405090324682173,-0.0665165516761865,-0.0200234772626654,0.485868732910077,0.313481048172099,"Unchanged"
"O14924","RGS12","Regulator of G-protein signaling 12",0.000193400476778252,0.197653546112642,0.0594996461292591,0.000569948476456814,3.2441644029273,"Unchanged"
"O14925","TIMM23","Mitochondrial import inner membrane translocase subunit Tim23",8.7319675192457e-05,0.429438183102944,0.129273774397427,0.000278268387009527,3.5555361293726,"Unchanged"
"O14929","HAT1","Histone acetyltransferase type B catalytic subunit",0.0295883928240465,-0.182894740932372,-0.0550568030698368,0.049781008478436,1.30293630957187,"Unchanged"
"O14933","UBE2L6","Ubiquitin/ISG15-conjugating enzyme E2 L6",1.30387950524202e-07,-0.562022806341262,-0.169185722955969,7.97483711591235e-07,6.09827817853823,"Unchanged"
"O14936","CASK","Peripheral plasma membrane protein CASK",0.00209438482002108,-0.179032340520677,-0.0538941046906518,0.00474766117005477,2.32352028323605,"Unchanged"
"O14939","PLD2","Phospholipase D2",1.65089657776035e-05,-0.371371443305123,-0.111793943967868,6.19468160615247e-05,4.20798101055419,"Unchanged"
"O14949","UQCRQ","Cytochrome b-c1 complex subunit 8",2.31387906001999e-11,0.447240719140412,0.134632871743594,3.56813609859458e-10,9.44755858878544,"Unchanged"
"O14950","MYL12B","Myosin regulatory light chain 12B",0.237896316119718,-0.0584590981404531,-0.0175979420597409,0.309984746127262,0.508659676603631,"Unchanged"
"O14964","HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate",0.220899043231115,0.0518712234993703,0.0156147941851008,0.291027734134571,0.536065621984301,"Unchanged"
"O14967","CLGN","Calmegin",0.327162113235027,-0.106069851952302,-0.0319302070732807,0.405598641462057,0.391903508325904,"Unchanged"
"O14972","VPS26C","Vacuolar protein sorting-associated protein 26C",1.55636632305882e-09,-0.517759247968281,-0.155861064170878,1.53476867880464e-08,7.81395707236212,"Unchanged"
"O14974","PPP1R12A","Protein phosphatase 1 regulatory subunit 12A",0.734275493185712,-0.0142355826584559,-0.00428533738594925,0.785559673215755,0.104820819199463,"Unchanged"
"O14976","GAK","Cyclin-G-associated kinase",7.84007738823761e-06,0.27379057477501,0.0824191755373601,3.14744632714746e-05,4.50204166710491,"Unchanged"
"O14979","HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like",0.0478949022198164,-0.252798551430947,-0.0760999468411188,0.0765097476248423,1.11628323059805,"Unchanged"
"O14979-2","HNRNPDL","Isoform 2 of Heterogeneous nuclear ribonucleoprotein D-like",0.000433827205374364,-0.382006717391461,-0.114995480479963,0.00117407574662171,2.93030388325992,"Unchanged"
"O14980","XPO1","Exportin-1",9.88388403660416e-05,-0.238650385657536,-0.0718409245596955,0.000311236238758851,3.50690984170574,"Unchanged"
"O14981","BTAF1","TATA-binding protein-associated factor 172",0.0442794291535505,-0.159928865763677,-0.048143385767385,0.0712460562921156,1.14723917030856,"Unchanged"
"O14983","ATP2A1","Sarcoplasmic/endoplasmic reticulum calcium ATPase 1",1.66491413261533e-11,0.405308598958117,0.122010045786936,2.70666347078243e-10,9.56756573827001,"Unchanged"
"O14994","SYN3","Synapsin-3",7.16988634678558e-14,1.26241228493028,0.38002396465872,2.08531757756933e-12,11.6808277959981,"Upregulated"
"O15018","PDZD2","PDZ domain-containing protein 2",0.942873200114737,-0.00646234751411168,-0.00194536044415217,0.957601344523922,0.0188152528283479,"Unchanged"
"O15020","SPTBN2","Spectrin beta chain, non-erythrocytic 2",1.03231690568133e-12,0.688890521412199,0.207376710673672,2.17607352625732e-11,10.6623264345674,"Unchanged"
"O15027","SEC16A","Protein transport protein Sec16A",0.152573206503208,-0.114287039854884,-0.0344038271119649,0.21164965031729,0.674382444720785,"Unchanged"
"O15031","PLXNB2","Plexin-B2",3.29233231369369e-08,-0.530632277991522,-0.159736232342956,2.29232794326167e-07,6.63972325155597,"Unchanged"
"O15034","RIMBP2","RIMS-binding protein 2",9.52398554506461e-12,0.891400717703792,0.268338354185242,1.61299342413097e-10,9.79236740314387,"Unchanged"
"O15040","TECPR2","Tectonin beta-propeller repeat-containing protein 2",0.468102708120626,0.0467003198730627,0.0140581970888946,0.548371018197245,0.260925506051767,"Unchanged"
"O15042","U2SURP","U2 snRNP-associated SURP motif-containing protein",0.0135029503215581,-0.185854437544122,-0.0559477605280386,0.0249399347713022,1.60310468672358,"Unchanged"
"O15047","SETD1A","Histone-lysine N-methyltransferase SETD1A",0.0243030231162935,-0.297601677425229,-0.0895870316649102,0.0420589350591542,1.37614172793567,"Unchanged"
"O15050","TRANK1","TPR and ankyrin repeat-containing protein 1",0.611009147252175,-0.0538399899569351,-0.016207451943285,0.679523403034728,0.167795581412992,"Unchanged"
"O15056","SYNJ2","Synaptojanin-2",0.159033962651252,-0.131027500953433,-0.0394432080438742,0.219507630067096,0.658550379119154,"Unchanged"
"O15061","SYNM","Synemin",2.52672937121041e-06,-0.546792214031272,-0.164600857818932,1.1420816757871e-05,4.94230283647962,"Unchanged"
"O15066","KIF3B","Kinesin-like protein KIF3B",0.0094550384797229,0.174132751704576,0.0524191814905856,0.0181643200225,1.74078085521957,"Unchanged"
